epoch,train_loss,val_loss,val_accuracy
1,136.15827001619618,0.024756993538814418,0.9922971114167813
2,3.5814570532029393,0.012934789190726485,0.9975240715268225
3,2.5345827578985336,0.011080763402564468,0.9975240715268225
4,1.3757526498500283,0.01108051128246364,0.9969738651994497
5,0.7298696776319957,0.018499127757741804,0.9964236588720771
